company_name,company_website,contact_email,contact_phone,contact_place_street,contact_place_city,contact_place_state,contact_place_country,contact_place_postal_code,social_links
iau.usp.br,https://iau.usp.br,iaufotoshistoria@usp.br,,"R. da Reitoria, 374 – Cidade Universitária, Butantã",São Paulo,SP,Brazil,05508-220,https://www.youtube.com/iauusp | https://www.facebook.com/iau.usp/ | https://www.instagram.com/iauusp | http://vnomads.eastus.cloudapp.azure.com/ojs/index.php/virus/index | https://www.facebook.com/apoia.usp.sc/ | https://www.facebook.com/CAASO.USP/ | https://www.instagram.com/saau.iau/?hl=pt-br | https://docs.google.com/forms/d/18GltZbizrCIkYtzZFYzsvGmfaH_5glscvjg7KIlOZTs/edit | https://www.instagram.com/apoia.usp.sc/ | https://www.facebook.com/profile.php?id=100025629077075 | https://www.instagram.com/bibliotecadoiau/ | https://www.youtube.com/channel/UCOnhhig_6cNyH48gwDtaCiQ | https://www.youtube.com/channel/UCN1ihdoKXeixzYi7Hyp4WwQ | https://www.facebook.com/usponline | https://twitter.com/usponline | https://www.linkedin.com/school/universidade-de-s-o-paulo/ | https://www.instagram.com/usp.oficial/ | https://www.youtube.com/canalusp | https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww5.usp.br%2Ffale-com-a-usp%2F | https://api.whatsapp.com/send?text=Fale%20com%20a%20USP%20https%3A%2F%2Fwww5.usp.br%2Ffale-com-a-usp%2F | http://twitter.com/intent/tweet?via=usponline&text=Fale%20com%20a%20USP&url=https%3A%2F%2Fwww5.usp.br%2Ffale-com-a-usp%2F | https://www.linkedin.com/sharing/share-offsite/?url=https%3A%2F%2Fwww5.usp.br%2Ffale-com-a-usp%2F
sescsp.org.br,https://www.sescsp.org.br,oportunidadesdetrabalho@sescsp.org.br | encarregado@sescsp.org.br | centrodemusica.consolacao@sescsp.org.br | centrodemusica.guarulhos@sescsp.org.br | centrodemusica.vilamariana@sescsp.org.br | comercial.edicoes@sescsp.org.br | comercialselo@sescsp.org.br | lojasesc@sescsp.org.br | sescmemorias@sescsp.org.br,,"Avenida Álvaro Ramos, 991 / Rua Álvaro Ramos, 991 Belenzinho",São Paulo,SP,Brasil,03331-000,https://facebook.com/sescsp | https://twitter.com/sescsp | https://instagram.com/sescsp | https://youtube.com/sescsp | https://open.spotify.com/user/sescsp | https://www.deezer.com/br/profile/1831961286 | https://itunes.apple.com/br/curator/sescsp/1445771241 | https://itunes.apple.com/br/artist/sesc-sao-paulo/id575543142 | https://play.google.com/store/apps/developer?id=Sesc%20SP&hl=pt_BR
unisecovi.com.br,https://unisecovi.com.br,uni@secovi.com.br | cursoincompany@secovi.com.br,+551155911300 | +5511970980858,,,,,,"https://api.whatsapp.com/send?phone=5511970980858&text=Ol%C3%A1,%20quero%20informa%C3%A7%C3%B5es%20sobre%20cursos. | https://www.facebook.com/universidadesecovi | https://www.linkedin.com/company/unisecovi | https://www.instagram.com/unisecovi/ | https://secovisp.com/Seja-Socio | http://www.secovi.com.br/ | http://mediacenter.secovi.com.br/login | https://www.youtube.com/watch?v=AvUpojjgzkE | https://www.facebook.com/luxurycontentconsulting"
revistacasaejardim.globo.com,https://revistacasaejardim.globo.com,,,"Rua General Almério de Moura, 200",São Paulo,SP,Brasil,,https://www.facebook.com/RevistaCasaeJardim | https://www.instagram.com/casaejardim/ | https://twitter.com/CasaeJardim | https://br.pinterest.com/casaejardim/ | https://www.youtube.com/CasaeJardimCasaeComida/ | https://www.tiktok.com/@casaejardim?_t=8e4M9lb4g7R&_r=1
quintoandar.com.br,https://www.quintoandar.com.br,privacy@quintoandar.com.br,+5540202185,"Rua Girassol, nº 555, Torre B, Vila Madalena",São Paulo,SP,BR,05.433-001,https://facebook.com/quintoandar.com.br | https://www.instagram.com/quintoandar | https://twitter.com/quintoandar | https://www.linkedin.com/company/2836850 | https://play.google.com/store/apps/details?id=br.com.quintoandar.inquilinos&hl=pt&gl=BR | https://apps.apple.com/br/app/quintoandar-aluguel-e-compra/id1109011232 | https://api.whatsapp.com/send?phone=5540202185&text=Olá! Gostaria de conversar sobre anunciar meu imóvel
prefeitura.sp.gov.br,https://prefeitura.sp.gov.br,,+5511156,"Viaduto do Chá, 15",São Paulo,SP,Brazil,01002-020,https://www.youtube.com/user/prefeiturasaopaulo | https://twitter.com/saopaulo_agora | https://api.whatsapp.com/send?text=https://prefeitura.sp.gov.br/web/comunicacao/w/noticias/131210 | https://www.facebook.com/PrefSP | https://api.whatsapp.com/send?phone=551132305156&text=Oi!%20Eu%20gostaria%20de%20conversar%20com%20o%20Chat%20SP156%20:)
peredaincorp.com.br,https://peredaincorp.com.br,,+5511945359090,"Rua Funchal, 513 - cj. 112",São Paulo,SP,Brazil,04551-060,https://www.facebook.com/peredaincorp | https://www.instagram.com/peredaincorp/ | https://wa.me/5511945359090?text=Olá!%20Acabei%20de%20clicar%20no%20botão%20do%20site%20para%20ter%20mais%20informações.
oneluxo.com.br,https://oneluxo.com.br,contato@oneluxo.com.br | contato-sp@oneluxo.com.br | miami@oneluxo.com.br,+555140012121 | +551130788592 | +5551993189982 | +5511910025522 | +14079842705,"Av. Carlos Gomes, 716",Boa Vista,RS,Brazil,90480-000,
superprof.com.br,https://www.superprof.com.br,,,,,,,,https://www.linkedin.com/company/superprof | https://www.facebook.com/superprof
portaldapropaganda.com.br,https://www.portaldapropaganda.com.br,pauta@portaldapropaganda.com.br | marketing@portaldapropaganda.com.br,,"Rua Benjamin Constant, 270",Curitiba,PR,Brazil,80060-020,
http:,http://www.emtu.sp.gov.br,frota@viacaometropole.com.br,+551127995400,"R DOMINGOS LOPES DA SILVA, 890/9 A - SL 901, VILA SUZANA",SAO PAULO,SP,Brazil,05641-030,
apecc.com.br,https://www.apecc.com.br,,,"R. Treze de Maio, 650 - Bela Vista",São Paulo,SP,Brazil,01327-000,https://www.facebook.com/apeccsp/ | https://twitter.com/apeccoficial | https://www.instagram.com/apeccoficial/ | https://www.youtube.com/channel/UCTMvbngrYPsLLYVgx2u8C8g | https://www.linkedin.com/company/apeccsp/ | https://www.flickr.com/photos/167196792@N02/albums
agazeta.com.br,https://www.agazeta.com.br/,vzagoto@redegazeta.com.br | assinatura@agazeta.com.br,+552733218699,"Rua Chafic Murad, 902, Monte Belo",Vitória,ES,Brazil,,https://www.facebook.com/agazetaes/ | https://twitter.com/agazetaes/ | https://www.instagram.com/agazetaes/ | https://www.linkedin.com/company/rede-gazeta/ | https://leia.ag/whatsapp | https://negocios.redegazeta.com.br/ | https://agazeta.zendesk.com/hc/pt-br
tearincorporadora.com.br,https://www.tearincorporadora.com.br,,+5511916462011,"Av. Jabaquara, 2819, 13° Andar, Sala 131",São Paulo,SP,Brazil,04045-004,https://api.whatsapp.com/send/?phone=5511916462011&text=Ol%C3%A1%2C+estou+no+site+da+Tear+e+gostaria+de+mais+informa%C3%A7%C3%B5es+sobre+os+empreendimentos&type=phone_number&app_absent=0 | https://www.instagram.com/tear.incorporadora/ | https://www.facebook.com/profile.php?id=61561717762077
sugoisa.com.br,https://sugoisa.com.br/,vendas@sugoisa.com.br | imprensa@sugoisa.com.br,+5511972489579 | +551158985758 | +5511950798290 | +5511941126246 | +5511998798195 | +5511949425050,"Av. Nações Unidas, 11.633 – 8º andar",São Paulo,SP,Brazil,,https://api.whatsapp.com/send?phone=5511950798290&text=Ol%C3%A1%2C%20gostaria%20de%20falar%20com%20um%20atendente | https://www.facebook.com/sugoi.construtora | https://www.instagram.com/sugoi.incorporadora/ | https://www.youtube.com/@SUGOICONSTRUTORASA | https://www.linkedin.com/company/sugoi-construtora/ | https://www.tiktok.com/@sugoiconstrutora | https://sugoisa.cvcrm.com.br/cliente/ | https://api.whatsapp.com/send?phone=%2055%2011%2097248-9579 | https://api.whatsapp.com/send?phone=+%2055%2011%2093216-6777 | https://ul.waze.com/ul?place=EkhSLiBRdWludGFuYSwgMTExNSAtIENpZGFkZSBNb27Dp8O1ZXMsIFPDo28gUGF1bG8gLSBTUCwgMDQ1NjktMDEwLCBCcmF6aWwiURJPCjQKMgn7C6ZNMVfOlBFn1GcuRfAN1xoeCxDuwe6hARoUChIJP0HaOrVQzpQR2JGKqinJFjoMENsIKhQKEgk7bEtdNVfOlBFaTmWEQtbvdQ&ll=-23.60204190%2C-46.69469040&navigate=yes&utm_campaign=default&utm_source=waze_website&utm_medium=lm_share_location
sesisenaisp.jobs.recrut.ai,https://sesisenaisp.jobs.recrut.ai,sesi.bibliotecario.363.2025.761440@job.recrut.ai | banco.talentos.sesi.senai.713778@job.recrut.ai | senai.consultor.tecnologia.ii.683800@job.recrut.ai | sesi.banco.talentos.professor.666370@job.recrut.ai | sesi.senai.programa.est.491990@job.recrut.ai | sesi.orientador.educaional.pirassununga.960104@job.recrut.ai | LKJV4W@job.recrut.ai | senai.pesquisador.iii.pesquisa.885190@job.recrut.ai | 5SYYND@job.recrut.ai | 4UEXDN@job.recrut.ai | D51EQ2@job.recrut.ai | 9BVQQX@job.recrut.ai | T8T00B@job.recrut.ai | support@sesisenaisp.zendesk.com,,,São Paulo,SP,Brazil,,https://www.sesisp.org.br/ | https://www.sp.senai.br/ | https://portalrh.sesisenaisp.org.br/arte/img/guia_rapido/Files/PS_INFORMACOES_GERAIS.pdf | https://www.linkedin.com/company/senai-sp | https://www.instagram.com/sesisp/ | https://www.facebook.com/sesisp | https://www.youtube.com/SesiSaoPauloOficial | https://twitter.com/SesiSaoPaulo | https://x.com/SesiSaoPaulo
paulostocco.com,https://www.paulostocco.com,paulostocco@me.com | juliostocconeto@gmail.com,+5511996880170 | +351933291208,Alameda Santos 415 - 10 andar,São Paulo,São Paulo,Brasil,,http://www.facebook.com/arq.paulostocco | https://instagram.com/paulostocco | https://www.mokki.house
econconstrutora.com.br,https://econconstrutora.com.br,espacocliente@econconstrutora.com.br,+551135006750 | +551131926001,"R. Fidêncio Ramos, 213",São Paulo,SP,Brazil,04551-010,https://api.whatsapp.com/send?phone=551149495343&text=Quero%20saber%20mais%20sobre%20os%20produtos%20da%20Econ | https://www.facebook.com/econconstrutoraoficial/ | https://www.instagram.com/econconstrutora/?hl=pt-br | https://www.youtube.com/channel/UCjgxOt9rUi1UnXbjUvYczJg | https://twitter.com/econconstrutora | http://wa.me/551140208720?text=Clique%20para%20continuar
engenharia360.com,https://engenharia360.com,,,,,,,,https://www.youtube.com/engenharia360 | https://www.linkedin.com/company/engenharia360 | https://chat.whatsapp.com/HhSWpGiiIXg0tk3uwTWTx4 | https://br.pinterest.com/engenharia360/ | https://www.instagram.com/engenharia360/ | https://x.com/engenharia360/ | https://www.facebook.com/engenharia360 | https://www.tiktok.com/@engenharia360 | https://whatsapp.com/channel/0029VaAveMwJENxu2bZqmL3D | https://t.me/s/Engenharia360
construtorapatriani.com.br,https://www.construtorapatriani.com.br,privacidade@construtorapatriani.com.br,+551140001556 | +551140001557,"Av. Padre Manuel da Nóbrega, 385",Santo André,SP,Brasil,09080-140,https://www.facebook.com/ConstrutoraPatriani | https://www.instagram.com/construtorapatriani | https://www.linkedin.com/company/construtorapatriani | https://www.youtube.com/channel/UCKbqhrMb_Wf_0EcHQyDtGXg | https://www.tiktok.com/@construtorapatriani | https://br.pinterest.com/construtorapatriani | https://api.whatsapp.com/send?phone=5511976731715&text=Ol%C3%A1%2C%20visitei%20o%20site%20da%20PATRIANI%20e%20quero%20informa%C3%A7%C3%B5es%20sobre%20um%20empreendimento.
mirageibirapuera.com.br,https://mirageibirapuera.com.br,,,"Av. República do Líbano, 2354 / rua Hungria, 620",São Paulo,SP,Brazil,01455-000,https://www.youtube.com/watch?v=vvZvqOfzDiE
pt.linkedin.com,https://pt.linkedin.com,,,,São Paulo,,,,https://www.linkedin.com | https://creativecommons.org/choose/ | https://nam06.safelinks.protection.outlook.com/?url=https%3A%2F%2Fwww.linkedin.com%2Fhelp%2Flinkedin%2Fask%2Fts-adfrf&data=05%7C02%7Cmmills%40linkedin.com%7C48b37c3685a046ad7d8d08dc39876d09%7C72f988bf86f141af91ab2d7cd011db47%7C0%7C0%7C638448501200430881%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C0%7C%7C%7C&sdata=iSWx0d4TDMTU8%2BzjvQZmuHN1TtGnu0InmBUc3eOgxhs%3D&reserved=0 | https://www.youtube.com/watch?v=zjFT5AlJV2E&feature=youtu.be
meuvivaz.com.br,https://www.meuvivaz.com.br,,+551140901449 | +551140001280 | +555125007205 | +552135781300 | +55555555555,,,,,,https://www.instagram.com/vivazresidencial/ | https://www.facebook.com/vivazresidencial | https://www.facebook.com/vivazresidencialrs | https://www.youtube.com/channel/UCILQRg7uTli8psTylY2MZ-w | https://twitter.com/ | https://api.whatsapp.com/send?phone=551140901449&text=https://www.meuvivaz.com.br/%3Fguid%3D0%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_gclid%3DCj0KCQiAvqGcBhCJARIsAFQ5ke5QuxDZK-umOJL21ptOu79mUmhKCxNx-eoa4Ss6JrScnowroLFhZmAaAiJuEALw_wcB%26clientid%3DGA1.3.276328920.1668786911%0A%0AOl%C3%A1%2C%20gostaria%20de%20mais%20informa%C3%A7%C3%B5es%20sobre%20os%20im%C3%B3veis%20da%20Vivaz | https://www.tiktok.com/@vivazresidencial?_t=8XernoAypOg&_r=1 | https://api.whatsapp.com/send?phone=551140901449&text=https://www.meuvivaz.com.br/%3Fguid%3D0%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_gclid%3DCj0KCQiAvqGcBhCJARIsAFQ5ke6FvtFLIp8stIDCNYheWCZoZlu1h23CMRCvyK3UZFaow63V5MBiZF0aAhAwEALw_wcB%26clientid%3DGA1.3.1579149825.1669907056%0A%0AOl%C3%A1%2C%20gostaria%20de%20mais%20informa%C3%A7%C3%B5es%20sobre%20os%20im%C3%B3veis%20da%20Vivaz
metropoles.com,https://www.metropoles.com,,+5511994677776,,,,,,https://www.facebook.com/pages/Metr%C3%B3poles/1505574649732513?fref=ts | https://twitter.com/Metropoles | https://www.youtube.com/channel/UC9mdw2mmn49ZuqGOpSri7Fw/featured | https://instagram.com/metropoles/ | https://news.google.com/publications/CAAqBwgKMPfq-gowsr7yAg?hl=pt-BR&gl=BR&ceid=BR%3Apt-419 | https://whatsapp.com/channel/0029VbAXu4EGJP8NCAFUqU1U | https://www.instagram.com/metropoles.sp/ | https://api.whatsapp.com/send?phone=5511994677776 | https://api.whatsapp.com/send?phone=5561991299170 | https://t.me/metropolesurgente | https://www.tiktok.com/@metropolesoficial | https://kwai-video.com/u/@Metropolesoficial/NRrCNcAJ
escoladacidade.edu.br,https://escoladacidade.edu.br,posgraduacao@escoladacidade.edu.br | processoseletivo@escoladacidade.edu.br | vera.moreira@escoladacidade.edu.br | pagamentos@escoladacidade.edu.br | secretaria@fabricaescola.com.br,+551132588108 | +5511994533788 | +5511994498225 | +5511932517248,"Rua General Jardim, 65 Vila Buarque",São Paulo,SP,Brasil,01223-011,https://www.facebook.com/escoladacidade/ | https://www.youtube.com/channel/UC1T3exm9jEHNi_S2l9wYjEQ | https://www.instagram.com/escoladacidade/ | https://comunicaescoladacidade.com/whatsapp
vivareal.com.br,https://www.vivareal.com.br,,,Av. Paulista 1.106,São Paulo,SP,Brazil,01310-914,https://www.facebook.com/VivaReal | https://www.instagram.com/vivareal | https://vr.vivareal.com/ios | https://vr.vivareal.com/android
http:,http://paulobrazilarquitetura.com.br/,paulobrazil@paulobrazilarquitetura.com.br,+551155390068 | +551196710314,"rua amâncio de carvalho, 182 - cj1/2 térreo",são paulo,sp,brasil,04012080,
alphaville.com.br,https://alphaville.com.br,dpo@alphaville.com.br,+551130305100 | +558005123399,Av. das Nações Unidas 14.171 Vila Gertrudes,São Paulo,SP,Brasil,04794-000,https://www.instagram.com/grupoalphaville | https://www.linkedin.com/company/alphaville-sa/ | https://www.youtube.com/channel/UCrBTAdW7DQED3GTzDXPo9xw | https://api.whatsapp.com/send?phone=551130305100&text=Ol%C3%A1%2C%20gostaria%20de%20falar%20com%20a%20Alphaville
maxincorporadora.com.br,https://maxincorporadora.com.br/,relacionamento@maxincorporadora.com.br,+551129914638 | +5511945738396,,,,,,https://www.facebook.com/Max-Incorporadora-115476614476121 | https://www.instagram.com/maxincorporadora/ | https://www.linkedin.com/company/86307246/admin/ | https://wa.me/5511945738396 | https://api.whatsapp.com/send/?phone=5511945738396&text&type=phone_number&app_absent=0
vagas.com.br,https://www.vagas.com.br,,,,Rio de Janeiro,,,,https://facebook.com/VAGAScom/ | https://www.instagram.com/vagascom/?hl=pt-br | https://twitter.com/vagas | https://www.youtube.com/user/VAGAStecnologia | https://www.linkedin.com/company/vagascom | https://www.facebook.com/VAGASforbusiness | https://www.instagram.com/vagasforbusiness | https://www.youtube.com/channel/UCuvz5HnatmQh7z6b0vOcICA | https://www.linkedin.com/company/vagas-for-business
drikapassosdesign.com.br,https://www.drikapassosdesign.com.br,contato@drikapassos.com.br,+5511937700108,"Av. Salgado Filho, 2120",Guarulhos,SP,Brasil,07115-000,"https://api.whatsapp.com/send?phone=5511937700108&text=Ol%C3%A1,%20gostaria%20de%20mais%20informa%C3%A7%C3%B5es | https://www.instagram.com/drikapassos | https://www.tiktok.com/@drikapassosdesigner | https://maps.app.goo.gl/rtmUjryDTHhrGiRy8 | https://wa.me//+5511937700108?text=Ol%C3%A1,%20vim%20do%20site%20e%20preciso%20de%20informações! | https://www.facebook.com/fb | https://www.linkedin.com/"
jpg.arq.br,https://jpg.arq.br,jpg@jpg.arq.br,+5511971261060,"Rua General Jardim 645, cj.72",São Paulo,,Brasil,01223011,http://www.instagram.com/jpgarq | https://www.facebook.com/jpg.arq
lopesdias.com.br,https://lopesdias.com.br,atendimento@lopesdias.com.br,,"Av. Leôncio de Magalhães, 1063",Jardim São Paulo – São Paulo,SP,Brasil,,https://facebook.com/lopesdiasarquitetura | https://instagram.com/arqlopesdias | https://pinterest.com/lopesdiasarquitetura | https://www.linkedin.com/company-beta/24987602/ | https://youtube.com/c/lopesdiasarquitetura | https://twitter.com/LopesDiasArq
oglobo.globo.com,https://oglobo.globo.com,,,,,,,,https://www.facebook.com/jornaloglobo | https://twitter.com/jornaloglobo | https://www.instagram.com/jornaloglobo | https://web.whatsapp.com/send?text=O+Globo%3A+Paulo+e+Bernardo+Jacobsen+lan%C3%A7am+livro+de+luxo+com+seus+projetos+arquitet%C3%B4nicos+-+https%3A%2F%2Foglobo.globo.com%2Fela%2Fdecoracao%2Fpaulo-bernardo-jacobsen-lancam-livro-de-luxo-com-seus-projetos-arquitetonicos-24657812%3Futm_source%3DWhatsapp%26utm_medium%3DSocial%26utm_campaign%3Dcompartilhar
grupobaeta.com.br,https://grupobaeta.com.br,comercial@grupobaeta.com.br,+551138153366 | +5511997120410,"Av. Brig. Faria Lima, 1912 – 4º Andar, Jardim Paulistano",São Paulo,SP,Brazil,,https://www.instagram.com/grupobaeta/ | https://www.linkedin.com/company/grupobaeta/ | https://api.whatsapp.com/send/?phone=5511997120410
rosenbaum.com.br,https://rosenbaum.com.br,contato@rosenbaum.com.br | adriana@rosenbaum.com.br,,"R. Santo Antônio, 722",São Paulo,SP,Brasil,,https://www.facebook.com/marcelorosenbaum | https://www.instagram.com/mrosenbaum/ | https://twitter.com/intent/tweet?url=https%3A%2F%2Frosenbaum.com.br%2Fescritorio%2F | https://www.youtube.com/channel/UCR7BjKCmt5hH-dzMH_9ZgNw
melloimoveis.com.br,https://melloimoveis.com.br,mello@melloimoveis.com.br,+551138266455,"Praça Villaboim, 150",São Paulo,SP,BR,,"https://www.facebook.com/melloimobiliaria | https://www.instagram.com/mello_imoveis/ | https://api.whatsapp.com/send?phone=5511993922860&text=Olá, estou visitando o site, gostaria de saber mais informações | https://api.whatsapp.com/send?phone=11993922860&text=&source=&data=&app_absent="
http:,http://www.saspadinischiavon.com.br,,,,,,,,https://www.facebook.com/Saspadini-Schiavon-Arquitetos-Associados-Ltda-219580358140681 | https://www.instagram.com/saspadini_schiavon/ | https://www.linkedin.com/company/saspadini-schiavon/
imoveisfonsecabrokers.com.br,https://www.imoveisfonsecabrokers.com.br,contato@fonsecabrokers.com.br,+5511994926345,"Joaquim Eugenio de Lima, 547 - Jardim Paulista",São Paulo,SP,Brazil,01403-001,https://www.instagram.com/imoveisfonsecabrokers/reels/ | https://www.facebook.com/imoveisfonsecabrokers | https://www.youtube.com/channel/UCMq9loeYSl-zbPtrPFPTlfQ | https://www.linkedin.com/in/fonseca-brokers-075a4ba4/ | https://www.imoveisfonsecabrokers.blogspot.com/ | https://web.whatsapp.com/send?l=pt_br&phone=5511994926345
fgmf.com.br,https://fgmf.com.br,fgmf@fgmf.com.br | fornecedores@fgmf.com.br | press@fgmf.com.br | marqueterie@marqueterie.com.br,+551130322826,"Rua da Consolação, 1212",São Paulo,SP,Brasil,01302-001,https://www.facebook.com/fgmf.arquitetos/ | https://www.instagram.com/fgmf | https://www.youtube.com/channel/UCOV84aNCAorjH0FOsfCGCXA | https://docs.google.com/forms/d/e/1FAIpQLSfvBYNs84vLBujSBhXXf8Ur_CjL1pCbvWdNA0BuTAShyC_UnA/viewform | https://docs.google.com/forms/d/e/1FAIpQLScSsQMN-CMe4W7PDni3pjnEqZ3-sxE-Hmh1l2Ossr79s64U3Q/viewform
